"GEOID","frp_z_h.ss","frp_z_h.m","frp_mm_h.ss","frp_mm_h.m","frp_d_h.ss","frp_d_h.m","frp_z_nh.ss","frp_z_nh.m","frp_mm_nh.ss","frp_mm_nh.m","frp_d_nh.ss","frp_d_nh.m","fri7_z_h.ss","fri9_z_h.ss","fri7_mm_h.ss","fri9_mm_h.ss","fri7_d_h.ss","fri9_d_h.ss","fri7_z_h.m","fri9_z_h.m","fri7_mm_h.m","fri9_mm_h.m","fri7_d_h.m","fri9_d_h.m","fri7_z_nh.ss","fri9_z_nh.ss","fri7_mm_nh.ss","fri9_mm_nh.ss","fri7_d_nh.ss","fri9_d_nh.ss","fri7_z_nh.m","fri9_z_nh.m","fri7_mm_nh.m","fri9_mm_nh.m","fri7_d_nh.m","fri9_d_nh.m","frp_base","fri7_base","fri9_base","fri9_counts","fri7_counts","is_urban","frp_range","fri_any","fri_any_z"
53063003800,0.663237311385459,0.674897119341564,0.57201646090535,0.598079561042524,0.817558299039781,0.834705075445816,0.60082304526749,0.60562414266118,0.532235939643347,0.552126200274348,0.729766803840878,0.749657064471879,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0.9,1,1,3,9,1,0.367764060356653,1,1
53063003900,0.749657064471879,0.758573388203018,0.751714677640604,0.761316872427984,0.783264746227709,0.812071330589849,0.731138545953361,0.737311385459534,0.699588477366255,0.717421124828532,0.751714677640604,0.771604938271605,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0.8,1,1,2,13,1,0.112482853223594,1,1
53063004000,0.776406035665295,0.777777777777778,0.799725651577503,0.820301783264746,0.938957475994513,0.953360768175583,0.768175582990398,0.762002743484225,0.781207133058985,0.791495198902606,0.86076817558299,0.880658436213992,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,6,13,1,0.237997256515775,1,1
53063004100,0.39437585733882,0.227023319615912,0.465706447187929,0.447873799725652,0.476680384087792,0.4519890260631,0.478052126200274,0.386145404663923,0.554183813443073,0.513717421124829,0.560356652949246,0.553497942386831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,1,0.333333333333334,0,0
53063004200,0.318244170096022,0.130315500685871,0.443758573388203,0.380658436213992,0.340877914951989,0.152949245541838,0.290123456790123,0.113854595336077,0.407407407407407,0.278463648834019,0.265432098765432,0.192729766803841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,1,0.329903978052126,0,0
53063004300,0.349108367626886,0.276406035665295,0.417695473251029,0.4519890260631,0.449245541838134,0.439643347050754,0.283264746227709,0.200274348422497,0.316186556927298,0.293552812071331,0.362825788751715,0.364197530864198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0.299725651577503,0,0
53063004400,0.593964334705075,0.575445816186557,0.676954732510288,0.703703703703704,0.578189300411523,0.604938271604938,0.476680384087792,0.445816186556927,0.480109739368999,0.493827160493827,0.528120713305898,0.554183813443073,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1,0,0,4,1,0.257887517146777,1,0
53063004500,0.531550068587106,0.427297668038409,0.628943758573388,0.652263374485597,0.526063100137174,0.489026063100137,0.448559670781893,0.349794238683128,0.51440329218107,0.475308641975309,0.528120713305898,0.483539094650206,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1,0,0,3,1,0.302469135802469,1,0
53063004601,0.649519890260631,0.611111111111111,0.607681755829904,0.63923182441701,0.783264746227709,0.803155006858711,0.638545953360768,0.617283950617284,0.628257887517147,0.635116598079561,0.802469135802469,0.816186556927298,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0.9,1,1,4,13,1,0.292318244170096,1,1
53063004602,0.584362139917695,0.56241426611797,0.55761316872428,0.584362139917695,0.685871056241427,0.705075445816187,0.598765432098765,0.579561042524006,0.553497942386831,0.571330589849108,0.703703703703704,0.731138545953361,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.8,1,1,1,5,1,0.246502057613169,1,0
53063004700,0.405349794238683,0.360082304526749,0.317558299039781,0.351851851851852,0.526063100137174,0.532235939643347,0.422496570644719,0.40877914951989,0.377914951989026,0.390260631001372,0.556241426611797,0.575445816186557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1,0,0,1,1,0.282441700960219,1,0
53063004800,0.217421124828532,0.220164609053498,0.199588477366255,0.205761316872428,0.181069958847737,0.277091906721536,0.219478737997257,0.226337448559671,0.178326474622771,0.189300411522634,0.242798353909465,0.299039780521262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,1,0.121673525377229,0,0
53063004900,0.44238683127572,0.455418381344307,0.41838134430727,0.41838134430727,0.476680384087792,0.551440329218107,0.364197530864198,0.37037037037037,0.280521262002743,0.299039780521262,0.417695473251029,0.470507544581619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1,0,0,1,1,0.319478737997257,1,0
53063005000,0.347050754458162,0.362825788751715,0.165294924554184,0.174211248285322,0.395747599451303,0.464334705075446,0.373799725651577,0.395061728395062,0.229080932784636,0.249657064471879,0.445130315500686,0.48559670781893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.334705075445816,0,0
53063010100,0.330589849108368,0.323731138545953,0.231138545953361,0.246913580246914,0.364883401920439,0.448559670781893,0.279149519890261,0.256515775034294,0.172839506172839,0.178326474622771,0.388203017832647,0.430041152263374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1,0,0,1,0,0.427160493827161,1,0
53063010201,0.0685871056241427,0.061042524005487,0.0342935528120713,0.0349794238683128,0.0233196159122085,0.0308641975308642,0.123456790123457,0.133058984910837,0.0644718792866941,0.0706447187928669,0.0843621399176955,0.11522633744856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.109739368998629,0,0
53063010202,0.315500685871056,0.327846364883402,0.189300411522634,0.199588477366255,0.279149519890261,0.377914951989026,0.231824417009602,0.235939643347051,0.136488340192044,0.141289437585734,0.233882030178326,0.289437585733882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.263511659807956,0,0
53063010301,0.35116598079561,0.386145404663923,0.293552812071331,0.289437585733882,0.229080932784636,0.198902606310014,0.397119341563786,0.433470507544582,0.314814814814815,0.328532235939643,0.242798353909465,0.222908093278464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.234567901234568,0,0
53063010303,0.337448559670782,0.37037037037037,0.333333333333333,0.310699588477366,0.131001371742112,0.183813443072702,0.275720164609054,0.307956104252401,0.200274348422497,0.214677640603567,0.0994513031550069,0.131001371742112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.270919067215363,0,0
53063010304,0.493141289437586,0.540466392318244,0.434156378600823,0.386831275720165,0.364883401920439,0.317558299039781,0.347736625514403,0.38477366255144,0.240740740740741,0.251714677640604,0.175582990397805,0.179698216735254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.364883401920439,0,0
53063010305,0.397805212620027,0.430041152263374,0.303840877914952,0.293552812071331,0.364883401920439,0.423868312757202,0.366255144032922,0.392318244170096,0.223593964334705,0.242798353909465,0.314814814814815,0.342935528120713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.206447187928669,0,0
53063010401,0.617283950617284,0.657750342935528,0.522633744855967,0.491769547325103,0.646776406035665,0.585733882030178,0.695473251028807,0.718792866941015,0.608367626886145,0.597393689986283,0.729766803840878,0.665980795610425,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0.6,1,0,0,9,1,0.237997256515775,1,1
53063010402,0.429355281207133,0.469821673525377,0.294924554183813,0.272290809327846,0.419067215363512,0.443758573388203,0.468449931412894,0.50480109739369,0.336076817558299,0.338820301783265,0.42798353909465,0.433470507544582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.232510288065844,0,0
53063010501,0.266117969821674,0.263374485596708,0.141289437585734,0.15363511659808,0.279149519890261,0.377914951989026,0.359396433470508,0.36076817558299,0.220164609053498,0.239368998628258,0.362825788751715,0.40877914951989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,1,0.267489711934156,0,0
53063010503,0.0775034293552812,0.0582990397805213,0.0363511659807956,0.0363511659807956,0.0877914951989026,0.0651577503429355,0.083676268861454,0.0596707818930041,0.0432098765432099,0.0411522633744856,0.0994513031550069,0.123456790123457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.163648834019204,0,0
53063010504,0.467764060356653,0.499314128943759,0.531550068587106,0.487654320987654,0.113854595336077,0.198902606310014,0.299725651577503,0.312757201646091,0.248285322359396,0.261316872427984,0.122085048010974,0.174211248285322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,1,0.417695473251029,0,0
53063010601,0.162551440329218,0.142661179698217,0.0960219478737997,0.108367626886145,0.10082304526749,0.111796982167353,0.146090534979424,0.122085048010974,0.0761316872427984,0.0747599451303155,0.122085048010974,0.162551440329218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,1,0.125240054869685,0,0
53063010602,0.441700960219479,0.459533607681756,0.275720164609054,0.275034293552812,0.526063100137174,0.563786008230453,0.363511659807956,0.375857338820302,0.187928669410151,0.201646090534979,0.37997256515775,0.423868312757202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1,0,0,1,1,0.412071330589849,1,0
53063010700,0.313443072702332,0.314814814814815,0.118655692729767,0.130315500685871,0.364883401920439,0.458847736625514,0.227023319615912,0.216049382716049,0.115912208504801,0.116598079561043,0.294238683127572,0.345679012345679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0.384087791495199,0,0
53063010800,0.939643347050754,0.945816186556927,0.952674897119342,0.933470507544582,0.831275720164609,0.812071330589849,0.877229080932785,0.888203017832647,0.820301783264746,0.825102880658436,0.779835390946502,0.780521262002744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0.9,1,1,11,13,1,0.17283950617284,1,1
53063010900,0.619341563786008,0.627572016460905,0.541152263374486,0.568587105624143,0.554183813443073,0.604938271604938,0.689300411522634,0.702331961591221,0.56721536351166,0.589163237311385,0.597393689986283,0.62962962962963,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6,1,0,0,7,1,0.161179698216735,1,1
53063011000,0.609053497942387,0.606995884773663,0.618655692729767,0.649519890260631,0.646776406035665,0.683813443072702,0.553497942386831,0.548696844993141,0.489711934156379,0.513031550068587,0.589849108367627,0.622085048010974,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7,1,0,0,8,1,0.210288065843621,1,1
53063011101,0.931412894375857,0.938271604938272,0.909465020576132,0.879286694101509,0.863511659807956,0.833333333333333,0.896433470507545,0.901234567901235,0.816872427983539,0.812757201646091,0.854595336076818,0.838820301783265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,13,13,1,0.125514403292181,1,1
53063011102,0.762688614540466,0.781893004115226,0.565843621399177,0.580246913580247,0.710562414266118,0.736625514403292,0.744855967078189,0.762688614540466,0.579561042524006,0.600137174211248,0.703703703703704,0.724965706447188,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0.8,1,1,1,10,1,0.234156378600823,1,1
53063011201,0.883401920438957,0.895061728395062,0.827846364883402,0.822359396433471,0.89437585733882,0.877229080932785,0.854595336076818,0.864883401920439,0.757887517146776,0.770233196159122,0.886145404663923,0.877229080932785,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,11,13,1,0.242112482853224,1,1
53063011202,0.414266117969822,0.379286694101509,0.301097393689986,0.325788751714678,0.364883401920439,0.448559670781893,0.532235939643347,0.531550068587106,0.397119341563786,0.417695473251029,0.5,0.53840877914952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.237311385459534,0,0
53063011300,0.615912208504801,0.564471879286694,0.52400548696845,0.555555555555556,0.666666666666667,0.700960219478738,0.546639231824417,0.486968449931413,0.456104252400549,0.464334705075446,0.597393689986283,0.60562414266118,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,1,1,1,5,0,0.343895747599451,1,1
53063011400,0.89437585733882,0.903292181069959,0.858024691358025,0.866255144032922,0.969135802469136,0.975308641975309,0.833333333333333,0.835390946502058,0.760631001371742,0.779149519890261,0.912894375857339,0.927297668038409,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,11,13,1,0.239368998628258,1,1
53063011500,0.844307270233196,0.844307270233196,0.825102880658436,0.845679012345679,0.923868312757202,0.935528120713306,0.814128943758573,0.816186556927298,0.768861454046639,0.782578875171468,0.902606310013717,0.917695473251029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,11,13,1,0.231138545953361,1,1
53063011600,0.671467764060357,0.607681755829904,0.704389574759945,0.732510288065844,0.685871056241427,0.705075445816187,0.618655692729767,0.550068587105624,0.613168724279835,0.603566529492455,0.688614540466392,0.693415637860082,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0.8,1,1,1,12,1,0.249931412894376,1,1
53063011701,0.754458161865569,0.731824417009602,0.697530864197531,0.728395061728395,0.863511659807956,0.882716049382716,0.710562414266118,0.695473251028807,0.662551440329218,0.674897119341564,0.802469135802469,0.820987654320988,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0.9,1,1,5,13,1,0.237448559670782,1,1
53063011702,0.917009602194787,0.92318244170096,0.892318244170096,0.884087791495199,0.982167352537723,0.982853223593964,0.888888888888889,0.898491083676269,0.842249657064472,0.853223593964335,0.963648834019204,0.970507544581619,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,1,0.157750342935528,1,1
53063011800,0.771604938271605,0.775720164609053,0.644718792866941,0.675582990397805,0.831275720164609,0.858024691358025,0.813443072702332,0.815500685871056,0.724965706447188,0.738683127572016,0.848422496570645,0.868312757201646,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0.9,1,1,7,13,1,0.255281207133059,1,1
53063011900,0.769547325102881,0.768175582990398,0.709190672153635,0.737311385459534,0.878600823045268,0.899862825788752,0.759945130315501,0.745541838134431,0.709876543209877,0.725651577503429,0.848422496570645,0.867626886145405,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,5,13,1,0.290809327846365,1,1
53063012000,0.804526748971193,0.792866941015089,0.768175582990398,0.797668038408779,0.849794238683128,0.87037037037037,0.771604938271605,0.753772290809328,0.711934156378601,0.722222222222222,0.814814814814815,0.83196159122085,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0.9,1,1,6,13,1,0.188065843621399,1,1
53063012100,0.770919067215364,0.777091906721536,0.800411522633745,0.818930041152263,0.831275720164609,0.858024691358025,0.692729766803841,0.685185185185185,0.683813443072702,0.701646090534979,0.779835390946502,0.801097393689986,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0.9,1,1,6,13,1,0.216186556927298,1,1
53063012200,0.91358024691358,0.917009602194787,0.930041152263374,0.943072702331962,0.969135802469136,0.975308641975309,0.864197530864197,0.86076817558299,0.84636488340192,0.8559670781893,0.925240054869685,0.934156378600823,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,1,0.15363511659808,1,1
53063012300,0.855281207133059,0.862825788751715,0.847050754458162,0.86556927297668,0.969135802469136,0.975308641975309,0.792181069958848,0.793552812071331,0.765432098765432,0.781207133058985,0.925240054869685,0.934156378600823,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,9,13,1,0.234567901234568,1,1
53063012401,0.329903978052126,0.279149519890261,0.245541838134431,0.266803840877915,0.364883401920439,0.393689986282579,0.338134430727023,0.283264746227709,0.311385459533608,0.301783264746228,0.37997256515775,0.401234567901235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.254458161865569,0,0
53063012402,0.311385459533608,0.303155006858711,0.205075445816187,0.216735253772291,0.251714677640604,0.349108367626886,0.213305898491084,0.190672153635117,0.108367626886145,0.112482853223594,0.203703703703704,0.243484224965706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.291632373113855,0,0
53063012500,0.887517146776406,0.900548696844993,0.796296296296296,0.777777777777778,0.863511659807956,0.86556927297668,0.782578875171468,0.795610425240055,0.647462277091907,0.667352537722908,0.802469135802469,0.809327846364883,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0.9,1,1,7,13,1,0.253086419753086,1,1
53063012600,0.640603566529492,0.609739368998628,0.503429355281207,0.537722908093278,0.728395061728395,0.768861454046639,0.622770919067215,0.608367626886145,0.506858710562414,0.526063100137174,0.681069958847737,0.712620027434842,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0.8,1,1,1,9,1,0.296570644718793,1,1
53063012701,0.694787379972565,0.677640603566529,0.614540466392318,0.640603566529492,0.800411522633745,0.821673525377229,0.652263374485597,0.637174211248285,0.547325102880658,0.56721536351166,0.744170096021948,0.768175582990398,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0.9,1,1,3,11,1,0.352674897119342,1,1
53063012702,0.36556927297668,0.338820301783265,0.322359396433471,0.360082304526749,0.302469135802469,0.391632373113855,0.37997256515775,0.361454046639232,0.312757201646091,0.326474622770919,0.388203017832647,0.438271604938272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0.197530864197531,0,0
53063012801,0.626886145404664,0.656378600823045,0.508230452674897,0.502743484224966,0.728395061728395,0.740740740740741,0.565843621399177,0.584362139917695,0.419753086419753,0.443758573388203,0.664609053497942,0.680384087791495,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.8,1,1,1,7,1,0.380246913580247,1,1
53063012802,0.291495198902606,0.282578875171468,0.241426611796982,0.257201646090535,0.279149519890261,0.362825788751715,0.280521262002743,0.257201646090535,0.198902606310014,0.206447187928669,0.344993141289438,0.384087791495199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0.301097393689986,0,0
53063012901,0.773662551440329,0.766117969821674,0.693415637860082,0.718792866941015,0.878600823045268,0.899862825788752,0.748285322359396,0.727023319615912,0.661179698216735,0.680384087791495,0.869684499314129,0.881344307270233,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,5,13,1,0.338820301783265,1,1
53063012902,0.473936899862826,0.354595336076818,0.244855967078189,0.262688614540466,0.497942386831276,0.464334705075446,0.495884773662551,0.417009602194787,0.372427983539095,0.36556927297668,0.60562414266118,0.60562414266118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.6,1,0,0,3,1,0.360768175582991,1,0
53063013000,0.674211248285322,0.668724279835391,0.573388203017833,0.591906721536351,0.770233196159122,0.794238683127572,0.687928669410151,0.687928669410151,0.589163237311385,0.615912208504801,0.785322359396433,0.808641975308642,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0.9,1,1,2,10,1,0.326611796982167,1,1
53063013100,0.661179698216735,0.648148148148148,0.530864197530864,0.561728395061728,0.817558299039781,0.837448559670782,0.655006858710562,0.646090534979424,0.54320987654321,0.558299039780521,0.814814814814815,0.83196159122085,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0.9,1,1,5,9,1,0.369135802469136,1,1
53063013201,0.741426611796982,0.750342935528121,0.655692729766804,0.663923182441701,0.728395061728395,0.774348422496571,0.597393689986283,0.593278463648834,0.479423868312757,0.502743484224966,0.664609053497942,0.687928669410151,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.9,1,1,1,9,1,0.420576131687243,1,1
53063013202,0.269547325102881,0.192043895747599,0.150891632373114,0.157064471879287,0.340877914951989,0.323731138545953,0.312071330589849,0.242112482853224,0.215363511659808,0.209876543209877,0.388203017832647,0.40877914951989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.257887517146776,0,0
53063013300,0.642661179698217,0.665294924554184,0.623456790123457,0.619341563786008,0.578189300411523,0.623456790123457,0.462277091906722,0.469821673525377,0.36556927297668,0.388203017832647,0.403292181069959,0.452674897119342,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1,0,0,6,0,0.33443072702332,1,1
53063013401,0.444444444444444,0.384087791495199,0.481481481481481,0.517146776406036,0.476680384087792,0.49519890260631,0.379286694101509,0.325788751714678,0.425925925925926,0.425240054869685,0.417695473251029,0.445816186556927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1,0,0,1,0,0.274211248285322,1,0
53063013500,0.184499314128944,0.170781893004115,0.133744855967078,0.147462277091907,0.113854595336077,0.164609053497942,0.173525377229081,0.157064471879287,0.120713305898491,0.126200274348422,0.146090534979424,0.186556927297668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.186145404663923,0,0
53063013600,0.308641975308642,0.275034293552812,0.261316872427984,0.283950617283951,0.395747599451303,0.464334705075446,0.387517146776406,0.374485596707819,0.390260631001372,0.395747599451303,0.484910836762689,0.527434842249657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.266117969821673,0,0
53063013700,0.532235939643347,0.529492455418381,0.54320987654321,0.554869684499314,0.685871056241427,0.731138545953361,0.51920438957476,0.518518518518518,0.507544581618656,0.53360768175583,0.688614540466392,0.721536351165981,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.7,1,0,0,5,0,0.223593964334705,1,0
53063013800,0.113168724279835,0.0987654320987654,0.201646090534979,0.218106995884774,0.151577503429355,0.227023319615912,0.256515775034294,0.268175582990398,0.285322359396433,0.300411522633745,0.212620027434842,0.246227709190672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,1,0.20164609053498,0,0
53063013900,0.286008230452675,0.334019204389575,0.240740740740741,0.233196159122085,0.205761316872428,0.213305898491084,0.277777777777778,0.316872427983539,0.192729766803841,0.207133058984911,0.183127572016461,0.188614540466392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.150891632373114,0,0
53063014001,0.521947873799726,0.558984910836763,0.496570644718793,0.499314128943759,0.251714677640604,0.301783264746228,0.693415637860082,0.716735253772291,0.622085048010974,0.62002743484225,0.47599451303155,0.449245541838134,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0.4,0,0,0,4,1,0.465020576131687,1,1
53063014002,0.377914951989026,0.411522633744856,0.318244170096022,0.297668038408779,0.364883401920439,0.362825788751715,0.449931412894376,0.487654320987654,0.371056241426612,0.373799725651577,0.403292181069959,0.384087791495199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.189986282578875,0,0
53063014100,0.503429355281207,0.53360768175583,0.47119341563786,0.467078189300412,0.449245541838134,0.476680384087792,0.390260631001372,0.419753086419753,0.327846364883402,0.342249657064472,0.362825788751715,0.39437585733882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1,0,0,1,0,0.272153635116598,1,0
53063014200,0.522633744855967,0.567901234567901,0.495884773662551,0.43758573388203,0.449245541838134,0.377914951989026,0.440329218106996,0.478052126200274,0.349108367626886,0.347736625514403,0.324417009602195,0.320987654320988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.246913580246913,0,0
53063014300,0.838134430727023,0.853909465020576,0.871742112482853,0.863511659807956,0.526063100137174,0.563786008230453,0.733882030178326,0.751028806584362,0.6440329218107,0.661865569272977,0.47599451303155,0.506858710562414,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0.6,1,0,4,9,0,0.395747599451303,1,1
53063014400,0.90877914951989,0.912894375857339,0.895747599451303,0.906721536351166,0.949245541838134,0.955418381344307,0.859396433470508,0.858710562414266,0.796296296296296,0.814814814814815,0.93278463648834,0.943758573388203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,12,13,1,0.203703703703704,1,1
53063014500,0.98559670781893,0.99039780521262,0.992455418381344,0.988340192043896,0.997256515775034,0.997256515775034,0.972565157750343,0.97599451303155,0.965020576131687,0.969135802469136,0.997942386831276,0.997942386831276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,1,0.034979423868313,1,1
53065941000,0.647462277091907,0.685871056241427,0.576131687242798,0.46639231824417,0.497942386831276,0.405349794238683,0.763374485596708,0.772976680384088,0.731824417009602,0.65843621399177,0.484910836762689,0.377229080932785,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0.4,0,0,0,6,0,0.395747599451303,1,1
