"GEOID","frp_z_h.ss","frp_z_h.m","frp_mm_h.ss","frp_mm_h.m","frp_d_h.ss","frp_d_h.m","frp_z_nh.ss","frp_z_nh.m","frp_mm_nh.ss","frp_mm_nh.m","frp_d_nh.ss","frp_d_nh.m","fri_z_h.ss","fri_mm_h.ss","fri_d_h.ss","fri_z_h.m","fri_mm_h.m","fri_d_h.m","fri_z_nh.ss","fri_mm_nh.ss","fri_d_nh.ss","fri_z_nh.m","fri_mm_nh.m","fri_d_nh.m","frp_base","fri_base","frp_range","fri_counts","is_urban"
53053071414,0.282167042889391,0.370767494356659,0.351015801354402,0.395598194130926,0.257336343115124,0.33352144469526,0.349887133182844,0.389390519187359,0.422121896162528,0.461625282167043,0.42607223476298,0.447516930022573,0,0,0,0,0,0,0,0,0,0,0,0,0.572316384181,0,0.314980041065876,0,1
53053071415,0.680022573363431,0.628668171557562,0.638261851015801,0.633182844243792,0.542889390519187,0.663092550790068,0.794582392776524,0.769751693002257,0.75902934537246,0.759593679458239,0.658013544018059,0.720654627539503,1,0,0,0,0,1,1,1,1,1,1,1,0.927683615819,1,0.384794225299813,9,1
53053071416,0.7127539503386,0.665349887133183,0.613995485327314,0.628668171557562,0.717268623024831,0.610045146726862,0.672121896162528,0.634875846501129,0.603837471783296,0.613431151241535,0.695259593679458,0.647855530474041,1,0,1,1,0,0,1,0,1,0,0,0,0.918644067797,1,0.314806596013704,6,1
53053071417,0.396726862302483,0.438487584650113,0.468961625282167,0.498871331828442,0.335778781038375,0.487020316027088,0.430022573363431,0.422121896162528,0.4627539503386,0.484198645598194,0.52765237020316,0.591422121896163,0,0,0,0,0,0,0,0,0,0,0,0,0.523446327684,0,0.255643340857788,0,1
53053071503,0.827878103837472,0.791196388261851,0.690744920993228,0.687923250564334,0.934537246049661,0.928329571106095,0.77313769751693,0.743792325056433,0.665914221218962,0.676636568848758,0.885440180586907,0.895033860045147,1,1,1,1,1,1,1,1,1,1,1,1,0.956497175141,1,0.290582953922038,13,1
53053071504,0.836907449209932,0.866252821670429,0.882054176072235,0.893905191873589,0.900112866817156,0.939051918735892,0.818284424379233,0.83352144469526,0.86117381489842,0.868510158013544,0.867381489841986,0.901241534988713,1,1,1,1,1,1,1,1,1,1,1,1,0.746327683616,1,0.192724235119892,13,1
53053071505,0.525959367945824,0.544582392776524,0.513544018058691,0.542325056433409,0.774830699774266,0.751693002257336,0.552483069977427,0.548532731376975,0.525395033860045,0.55530474040632,0.756772009029345,0.735891647855531,0,0,1,0,0,1,0,0,1,0,0,1,0.697175141243,1,0.261286681715575,5,1
53053071506,0.763544018058691,0.751128668171558,0.809819413092551,0.799097065462754,0.717268623024831,0.766930022573363,0.775959367945824,0.757336343115124,0.7686230248307,0.75902934537246,0.778216704288939,0.792889390519187,1,1,1,1,1,1,1,1,1,1,1,1,0.876836158192,1,0.159567535167169,13,1
53053071601,0.970654627539503,0.940744920993228,0.966704288939052,0.933972911963883,0.967832957110609,0.945259593679458,0.961625282167043,0.936794582392777,0.914221218961625,0.881489841986456,0.963882618510158,0.94469525959368,1,1,1,1,1,1,1,1,1,1,1,1,0.982485875706,1,0.100996033719544,13,1
53053071603,0.406320541760722,0.450338600451467,0.413092550790068,0.457110609480813,0.456546275395034,0.54176072234763,0.4813769751693,0.461625282167043,0.455981941309255,0.482505643340858,0.52765237020316,0.549097065462754,0,0,0,0,0,0,0,0,0,0,0,0,0.570338983051,0,0.164018441290278,0,1
53053071604,0.646726862302483,0.600451467268623,0.597629796839729,0.607223476297968,0.795146726862302,0.735891647855531,0.649548532731377,0.604401805869074,0.588600451467269,0.595372460496614,0.738148984198646,0.716704288939052,0,0,1,0,0,1,0,0,1,0,0,1,0.872316384181,1,0.283715932713731,5,1
53053071703,0.964446952595937,0.948645598194131,0.980812641083521,0.97234762979684,0.975169300225734,0.968961625282167,0.95372460496614,0.933408577878104,0.945259593679458,0.936230248306998,0.930022573363431,0.930022573363431,1,1,1,1,1,1,1,1,1,1,1,1,0.953672316384,1,0.05079006772009,13,1
53053071704,0.959367945823928,0.941873589164786,0.975169300225734,0.967832957110609,0.994356659142212,0.982505643340858,0.939051918735892,0.920428893905192,0.940744920993228,0.930022573363431,0.977426636568849,0.968961625282167,1,1,1,1,1,1,1,1,1,1,1,1,0.970056497175,1,0.07392776523702,13,1
53053071705,0.918171557562077,0.884875846501129,0.931151241534989,0.910270880361174,0.975169300225734,0.974040632054176,0.874717832957111,0.835778781038375,0.843115124153499,0.827878103837472,0.922121896162528,0.926636568848758,1,1,1,1,1,1,1,1,1,1,1,1,0.917514124294,1,0.147291196388262,13,1
53053071706,0.803047404063205,0.790067720090293,0.770316027088036,0.782167042889391,0.918735891647856,0.919300225733634,0.737020316027088,0.702031602708804,0.725169300225734,0.735891647855531,0.85665914221219,0.872460496613995,1,1,1,1,1,1,1,1,1,1,1,1,0.95593220339,1,0.253900600681196,13,1
53053071707,0.892776523702032,0.878668171557562,0.913092550790068,0.909706546275395,0.862866817155756,0.897855530474041,0.817720090293454,0.804176072234763,0.818848758465011,0.819977426636569,0.826749435665914,0.857787810383747,1,1,1,1,1,1,1,1,1,1,1,1,0.831073446328,1,0.108916478555305,13,1
53053071803,0.682844243792325,0.644469525959368,0.559819413092551,0.580135440180587,0.845372460496614,0.872460496613995,0.475733634311512,0.44920993227991,0.448081264108352,0.470654627539503,0.641647855530474,0.701467268623025,1,0,1,0,0,1,0,0,0,0,0,1,0.825988700565,1,0.424379232505643,5,1
53053071805,0.920428893905192,0.931151241534989,0.977426636568849,0.9813769751693,0.900112866817156,0.928329571106095,0.932844243792325,0.928893905191874,0.966704288939052,0.967268623024831,0.873024830699774,0.89334085778781,1,1,1,1,1,1,1,1,1,1,1,1,0.893220338983,1,0.108352144469526,13,1
53053071806,0.979119638826185,0.970654627539503,0.989841986455982,0.982505643340858,0.975169300225734,0.968961625282167,0.965011286681716,0.94469525959368,0.955417607223476,0.946388261851016,0.937923250564334,0.934537246049661,1,1,1,1,1,1,1,1,1,1,1,1,0.990960451977,1,0.0564232059273388,13,1
53053071807,0.940744920993228,0.957110609480813,0.967268623024831,0.970654627539503,0.94469525959368,0.957110609480813,0.904627539503386,0.898984198645598,0.934537246049661,0.936794582392777,0.922121896162528,0.932279909706546,1,1,1,1,1,1,1,1,1,1,1,1,0.880225988701,1,0.0904286388385031,13,1
53053071808,0.955981941309255,0.930022573363431,0.905756207674944,0.892212189616253,0.957674943566591,0.955417607223476,0.913656884875847,0.870767494356659,0.854966139954853,0.852144469525959,0.885440180586907,0.891083521444695,1,1,1,1,1,1,1,1,1,1,1,1,0.98813559322,1,0.135991123694041,13,1
53053071901,0.932844243792325,0.929458239277652,0.965575620767494,0.959932279909707,0.918735891647856,0.941873589164786,0.926636568848758,0.901241534988713,0.932844243792325,0.920993227990971,0.933972911963883,0.935665914221219,1,1,1,1,1,1,1,1,1,1,1,1,0.904519774011,1,0.0643340857787811,13,1
53053071902,0.314334085778781,0.324492099322799,0.291196388261851,0.320541760722348,0.456546275395034,0.54176072234763,0.297968397291196,0.299097065462754,0.335778781038375,0.373589164785553,0.367945823927765,0.417042889390519,0,0,0,0,0,0,0,0,0,0,0,0,0.435028248588,0,0.250564334085779,0,1
53053072000,0.928893905191874,0.917607223476298,0.959367945823928,0.949774266365689,0.957674943566591,0.946388261851016,0.946388261851016,0.933972911963883,0.950902934537246,0.947516930022573,0.966139954853273,0.957110609480813,1,1,1,1,1,1,1,1,1,1,1,1,0.90790960452,1,0.0582303503332731,13,1
53053072105,0.194130925507901,0.281038374717833,0.252257336343115,0.311512415349887,0.141083521444695,0.273702031602709,0.217268623024831,0.244920993227991,0.312076749435666,0.353837471783296,0.182279909706546,0.255079006772009,0,0,0,0,0,0,0,0,0,0,0,0,0.236440677966,0,0.212753950338601,0,1
53053072106,0.770316027088036,0.733634311512415,0.836907449209932,0.803047404063205,0.822799097065463,0.751693002257336,0.729119638826185,0.665914221218962,0.722911963882618,0.685665914221219,0.70372460496614,0.655756207674944,1,1,1,1,1,1,1,1,1,1,1,1,0.620903954802,0,0.216003494407932,12,1
53053072107,0.591422121896163,0.642212189616253,0.714446952595937,0.729683972911964,0.335778781038375,0.525395033860045,0.580135440180587,0.603273137697517,0.668171557562077,0.683408577878104,0.43510158013544,0.534424379232506,0,1,0,0,1,0,0,1,0,0,1,0,0.33813559322,0,0.393905191873589,4,1
53053072108,0.742663656884876,0.74548532731377,0.823363431151242,0.817720090293454,0.585214446952596,0.612866817155756,0.748306997742664,0.740406320541761,0.804176072234763,0.804740406320542,0.477426636568849,0.496613995485327,1,1,0,1,1,0,1,1,0,1,1,0,0.61384180791,0,0.345936794582393,8,1
53053072109,0.668735891647856,0.70823927765237,0.764672686230248,0.780474040632054,0.542889390519187,0.676636568848758,0.673250564334086,0.702595936794582,0.786117381489842,0.799661399548533,0.538939051918736,0.643905191873589,1,1,0,1,1,1,1,1,0,1,1,0,0.405649717514,0,0.394011682034533,9,1
53053072111,0.743792325056433,0.760722347629797,0.845936794582393,0.85665914221219,0.41647855530474,0.560948081264108,0.786117381489842,0.792325056433409,0.867945823927765,0.871896162528217,0.548532731376975,0.623589164785553,1,1,0,1,1,0,1,1,0,1,1,0,0.727118644068,1,0.455417607223477,9,1
53053072112,0.719525959367946,0.751693002257336,0.832957110609481,0.844243792325056,0.625846501128668,0.722911963882618,0.72234762979684,0.727990970654628,0.812076749435666,0.816591422121896,0.52765237020316,0.611738148984199,1,1,0,1,1,1,1,1,0,1,1,0,0.616384180791,0,0.316591422121896,9,1
53053072305,0.673814898419865,0.720090293453725,0.786681715575621,0.798532731376975,0.542889390519187,0.676636568848758,0.630925507900677,0.652370203160271,0.739841986455982,0.75451467268623,0.414221218961625,0.527088036117382,1,1,0,1,1,1,0,1,0,1,1,0,0.44011299435,0,0.38431151241535,8,1
53053072307,0.704853273137698,0.717268623024831,0.804740406320542,0.800225733634311,0.585214446952596,0.667607223476298,0.686230248306998,0.662528216704289,0.701467268623025,0.69469525959368,0.602708803611738,0.63431151241535,1,1,0,1,1,1,1,1,0,1,1,0,0.580790960452,0,0.223949445868542,9,1
53053072309,0.658577878103837,0.716139954853273,0.768058690744921,0.789503386004515,0.585214446952596,0.713318284424379,0.613995485327314,0.648419864559819,0.723476297968397,0.743227990970655,0.621896162528217,0.711060948081264,1,1,0,1,1,1,0,1,0,0,1,1,0.423163841808,0,0.366339544196515,8,1
53053072310,0.788939051918736,0.813205417607223,0.862866817155756,0.871331828442438,0.625846501128668,0.705417607223476,0.783860045146727,0.784988713318284,0.829571106094808,0.835214446952596,0.563205417607223,0.622460496613995,1,1,0,1,1,1,1,1,0,1,1,0,0.65395480226,1,0.308126410835215,10,1
53053072311,0.769751693002257,0.761286681715576,0.850451467268623,0.845372460496614,0.822799097065463,0.84706546275395,0.68961625282167,0.642776523702032,0.732505643340858,0.715575620767494,0.724040632054176,0.7313769751693,1,1,1,1,1,1,1,1,1,0,1,1,0.574576271186,0,0.275875196082623,11,1
53053072312,0.230248306997743,0.274830699774266,0.341422121896163,0.367945823927765,0.505643340857788,0.616817155756208,0.159706546275395,0.154627539503386,0.240970654627539,0.259593679458239,0.449774266365689,0.528781038374718,0,0,0,0,0,0,0,0,0,0,0,0,0.211299435028,0,0.462189616252822,0,1
53053072313,0.526523702031603,0.563769751693002,0.679458239277652,0.696388261851016,0.292325056433409,0.476297968397291,0.477990970654628,0.483634311512415,0.575056433408578,0.59706546275395,0.259593679458239,0.371331828442438,0,1,0,0,1,0,0,0,0,0,0,0,0.270056497175,0,0.436794582392777,2,1
53053072314,0.126410835214447,0.139390519187359,0.217832957110609,0.256772009029345,0.141083521444695,0.211060948081264,0.116817155756208,0.0908577878103837,0.160270880361174,0.179458239277652,0.309255079006772,0.310948081264108,0,0,0,0,0,0,0,0,0,0,0,0,0.241525423729,0,0.220090293453724,0,1
53053072315,0.274266365688488,0.360609480812641,0.396726862302483,0.434537246049661,0.226297968397291,0.385440180586907,0.275395033860045,0.327313769751693,0.376410835214447,0.413656884875847,0.2686230248307,0.367381489841986,0,0,0,0,0,0,0,0,0,0,0,0,0.201129943503,0,0.233407302546661,0,1
53053072405,0.443002257336343,0.373024830699774,0.503950338600451,0.440180586907449,0.41647855530474,0.525395033860045,0.38431151241535,0.322799097065463,0.326749435665914,0.29627539503386,0.468961625282167,0.501693002257336,0,0,0,0,0,0,0,0,0,0,0,0,0.487005649718,0,0.229119638826185,0,1
53053072406,0.0677200902934537,0.12020316027088,0.102708803611738,0.155191873589165,0.0620767494356659,0.130925507900677,0.0366817155756208,0.0428893905191874,0.0784424379232506,0.126410835214447,0.0727990970654628,0.0965011286681716,0,0,0,0,0,0,0,0,0,0,0,0,0.0689265536723,0,0.118510158013544,0,1
53053072407,0.66647855530474,0.686794582392777,0.77313769751693,0.777088036117382,0.542889390519187,0.670993227990971,0.65744920993228,0.654063205417607,0.729119638826185,0.732505643340858,0.563205417607223,0.65293453724605,1,1,0,1,1,1,1,1,0,1,1,1,0.589830508475,0,0.234198645598195,10,1
53053072408,0.635440180586907,0.639390519187359,0.683972911963883,0.664221218961625,0.542889390519187,0.670993227990971,0.562641083521445,0.54176072234763,0.563769751693002,0.562076749435666,0.621896162528217,0.686230248306998,0,1,0,0,1,1,0,0,0,0,0,1,0.38418079096,0,0.302049457346998,4,1
53053072409,0.437923250564334,0.405191873589165,0.556433408577878,0.522573363431151,0.257336343115124,0.370767494356659,0.445823927765237,0.39334085778781,0.414785553047404,0.386568848758465,0.38431151241535,0.404063205417607,0,0,0,0,0,0,0,0,0,0,0,0,0.427683615819,0,0.299097065462754,0,1
53053072410,0.396162528216704,0.277088036117381,0.493227990970655,0.398419864559819,0.141083521444695,0.233069977426637,0.369638826185102,0.269187358916479,0.321106094808126,0.26410835214447,0.327313769751693,0.294018058690745,0,0,0,0,0,0,0,0,0,0,0,0,0.485310734463,0,0.35214446952596,0,1
53053072503,0.622460496613995,0.538374717832957,0.655191873589165,0.601015801354402,0.625846501128668,0.639390519187359,0.561512415349887,0.500564334085779,0.528216704288939,0.507336343115124,0.581264108352144,0.579571106094808,0,1,0,0,0,0,0,0,0,0,0,0,0.695480225989,1,0.194915891903221,2,1
53053072504,0.186230248306998,0.241534988713318,0.229683972911964,0.276523702031603,0.226297968397291,0.377539503386005,0.177765237020316,0.198081264108352,0.262979683972912,0.292889390519187,0.286681715575621,0.357787810383747,0,0,0,0,0,0,0,0,0,0,0,0,0.224293785311,0,0.199774266365689,0,1
53053072506,0.496049661399549,0.412528216704289,0.576185101580135,0.512415349887133,0.257336343115124,0.33352144469526,0.518058690744921,0.440744920993228,0.452595936794582,0.406320541760722,0.449774266365689,0.423250564334086,0,0,0,0,0,0,0,0,0,0,0,0,0.622598870056,0,0.365262526940876,0,1
53053072507,0.781602708803612,0.786117381489842,0.844243792325056,0.834085778781038,0.684537246049661,0.775959367945824,0.751128668171558,0.730812641083521,0.795711060948081,0.7872460496614,0.641647855530474,0.707674943566591,1,1,1,1,1,1,1,1,0,1,1,1,0.477401129944,0,0.366842662381056,11,1
53053072508,0.270316027088036,0.269751693002257,0.353837471783296,0.349887133182844,0.292325056433409,0.409706546275395,0.295146726862302,0.262415349887133,0.317155756207675,0.325056433408578,0.299661399548533,0.291196388261851,0,0,0,0,0,0,0,0,0,0,0,0,0.346327683616,0,0.147291196388262,0,1
53053072509,0.102708803611738,0.13882618510158,0.101015801354402,0.175507900677201,0.116817155756208,0.152370203160271,0.0598194130925508,0.0665914221218962,0.127539503386005,0.186794582392777,0.0925507900677201,0.090293453724605,0,0,0,0,0,0,0,0,0,0,0,0,0.202542372881,0,0.142722959788449,0,1
53053072601,0.428893905191874,0.25,0.294018058690745,0.242099322799097,0.41647855530474,0.327313769751693,0.335778781038375,0.233069977426637,0.222911963882618,0.202031602708804,0.2686230248307,0.171557562076749,0,0,0,0,0,0,0,0,0,0,0,0,0.593785310734,0,0.422227748657251,0,0
53053072602,0.371331828442438,0.224040632054176,0.284424379232506,0.212189616252822,0.542889390519187,0.385440180586907,0.347629796839729,0.237584650112867,0.215011286681716,0.176636568848758,0.590857787810384,0.441309255079007,0,0,0,0,0,0,0,0,0,0,0,0,0.578248587571,0,0.414221218961626,0,0
53053072603,0.880925507900677,0.673814898419865,0.790067720090293,0.575056433408578,0.862866817155756,0.742663656884876,0.821670428893905,0.688487584650113,0.572799097065463,0.38882618510158,0.822234762979684,0.627539503386005,1,1,1,1,0,1,1,0,1,1,0,0,0.93615819209,1,0.54733200698842,9,0
53053072801,0.0428893905191874,0.119638826185102,0.0242663656884876,0.0840857787810384,0.0502257336343115,0.105530474040632,0.0304740406320542,0.0496613995485327,0.0553047404063205,0.110609480812641,0.0840857787810384,0.114559819413093,0,0,0,0,0,0,0,0,0,0,0,0,0.045197740113,0,0.0953724604966144,0,1
53053072802,0.064334085778781,0.155756207674944,0.0987584650112867,0.193002257336343,0.116817155756208,0.193002257336343,0.0547404063205418,0.103273137697517,0.223476297968397,0.270316027088036,0.0970654627539503,0.12020316027088,0,0,0,0,0,0,0,0,0,0,0,0,0.224858757062,0,0.215575620767494,0,1
53053072901,0.0287810383747178,0.0981941309255079,0.0942437923250564,0.174943566591422,0.0502257336343115,0.101015801354402,0.0248306997742664,0.0457110609480813,0.137133182844244,0.199774266365688,0.0203160270880361,0.0349887133182844,0,0,0,0,0,0,0,0,0,0,0,0,0.045197740113,0,0.179458239277652,0,1
53053072903,0.128668171557562,0.164221218961625,0.111738148984199,0.176636568848758,0.335778781038375,0.385440180586907,0.0507900677200903,0.0671557562076749,0.121896162528217,0.183972911963883,0.136568848758465,0.168735891647856,0,0,0,0,0,0,0,0,0,0,0,0,0.294915254237,0,0.334650112866817,0,1
53053072907,0.394469525959368,0.419864559819413,0.427200902934537,0.447516930022573,0.625846501128668,0.665349887133183,0.301918735891648,0.304176072234763,0.359480812641084,0.376975169300226,0.356094808126411,0.443002257336343,0,0,0,0,0,1,0,0,0,0,0,0,0.519491525424,0,0.363431151241535,1,1
53053072908,0.47234762979684,0.567155756207675,0.617945823927765,0.664785553047404,0.505643340857788,0.639390519187359,0.540632054176072,0.58803611738149,0.712189616252822,0.739841986455982,0.327313769751693,0.420428893905192,0,0,0,0,1,0,0,1,0,0,1,0,0.697175141243,1,0.412528216704289,4,1
53053072909,0.602144469525959,0.12979683972912,0.00846501128668172,0.00677200902934537,0.116817155756208,0.0801354401805869,0.150677200902935,0.072234762979684,0.000564334085778781,0.00451467268623025,0.0163656884875846,0.0141083521444695,0,0,0,0,0,0,0,0,0,0,0,0,0.0926553672316,0,0.60158013544018,0,0
