"GEOID","prox_hzw-tsdfs","wwdis","prox_rskmns","ppr80h","prox_npl","txcrls_rsei","hghvlr_wa","dslpm_wa","pm25_wa","ozn_wa","cardiod","lowbw","ppvrty_185","poc","pnmply","pndplm","phbrd","plmng","trnexp","dslpm_wa_z","dslpm_wa_mm","dslpm_wa_d","ozn_wa_z","ozn_wa_mm","ozn_wa_d","pm25_wa_z","pm25_wa_mm","pm25_wa_d","txcrls_rsei_z","txcrls_rsei_mm","txcrls_rsei_d","hghvlr_wa_z","hghvlr_wa_mm","hghvlr_wa_d","ppr80h_z","ppr80h_mm","ppr80h_d","prox_hzw-tsdfs_z","prox_hzw-tsdfs_mm","prox_hzw-tsdfs_d","prox_npl_z","prox_npl_mm","prox_npl_d","prox_rskmns_z","prox_rskmns_mm","prox_rskmns_d","wwdis_z","wwdis_mm","wwdis_d","cardiod_z","cardiod_mm","cardiod_d","lowbw_z","lowbw_mm","lowbw_d","pndplm_z","pndplm_mm","pndplm_d","phbrd_z","phbrd_mm","phbrd_d","plmng_z","plmng_mm","plmng_d","ppvrty_185_z","ppvrty_185_mm","ppvrty_185_d","poc_z","poc_mm","poc_d","trnexp_z","trnexp_mm","trnexp_d","pnmply_z","pnmply_mm","pnmply_d","envex.rnk_z","enveff.rnk_z","senspop.rnk_z","soecon.rnk_z","envex.rnk_mm","enveff.rnk_mm","senspop.rnk_mm","soecon.rnk_mm","envex.rnk_d","enveff.rnk_d","senspop.rnk_d","soecon.rnk_d","frp_z_h.ss","frp_z_h.m","frp_mm_h.ss","frp_mm_h.m","frp_d_h.ss","frp_d_h.m","envex.scr_z","enveff.scr_z","senspop.scr_z","soecon.scr_z","envex.scr_mm","enveff.scr_mm","senspop.scr_mm","soecon.scr_mm","envex.scr_d","enveff.scr_d","senspop.scr_d","soecon.scr_d","frp_z_nh.ss","frp_z_nh.m","frp_mm_nh.ss","frp_mm_nh.m","frp_d_nh.ss","frp_d_nh.m","fri7_z_h.ss","fri9_z_h.ss","fri7_mm_h.ss","fri9_mm_h.ss","fri7_d_h.ss","fri9_d_h.ss","fri7_z_h.m","fri9_z_h.m","fri7_mm_h.m","fri9_mm_h.m","fri7_d_h.m","fri9_d_h.m","fri7_z_nh.ss","fri9_z_nh.ss","fri7_mm_nh.ss","fri9_mm_nh.ss","fri7_d_nh.ss","fri9_d_nh.ss","fri7_z_nh.m","fri9_z_nh.m","fri7_mm_nh.m","fri9_mm_nh.m","fri7_d_nh.m","fri9_d_nh.m"
53075000800,0.043782947,1.3961e-05,1.061877255,33.99,0.013864096,0.134766667,10000,0.734197,0.323414931,56.00001144,242.15,3.57,27.55,8.2,1.8,6.1,25.62,0.39,43,0.0538553065333721,0.00770646348139804,1,10.963860470498,0.824220680560325,8,9.19447804183424,0.6617074655,2,0.000182347878577405,9.99069691589088e-06,1,0.131949102525428,0.0334508571001702,1,2.80056604564883,0.578651685393258,10,0.0131940803535863,0.00170335266471519,1,0.0441109178015694,0.00391767452702576,1,1.176883946358,0.117062011951429,9,5.42161694676857e-05,3.16334556265976e-06,5,3.0918251378903,0.155632395189953,9,3.07414918572312,0.399776035834267,10,0.762267301459508,0.094223046030275,5,2.59208160814461,0.2562,3,0.0515461255620884,0.0075187969924812,1,1.96887877031064,0.2755,7,0.489011002182913,0.0945140743784672,1,7.38434964783134,0.897959183673469,10,0.581487016939765,0.0540540540540541,1,7.19242388171399,0.742406675160941,4.16873206180393,3.14568055449276,0.373114926764358,0.163693507723415,0.477210143143844,0.370114611383915,1,3,10,2,0.620713305898491,0.664609053497942,0.663237311385459,0.655006858710562,0.340877914951989,0.323731138545953,20.3443252692696,2.01740460316573,6.16597432361342,13.8296214724309,1.52709545733881,0.350668943940996,0.55540843102422,1.67996915512875,13,13,19,28,0.506172839506173,0.544581618655693,0.450617283950617,0.462962962962963,0.212620027434842,0.214677640603567,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53075000900,0.025272622,7.39e-07,2.202527123,38.93,0.023040484,4.338366667,5000,0.591853,0.436950722,57.19839096,247.82,2.7,32.61,8.45,3.3,7.89,19.68,0.05,46,0.0427580251961559,0.00611849009728847,1,11.1943668426206,0.841549259249887,9,9.98327248026708,0.718475361,5,0.000857832596871611,4.69999736041697e-05,1,0.0547706295141379,0.0138850849766919,1,3.2075915315419,0.662751106571331,10,0.00761595617156186,0.000983218147194152,1,0.0733071161532909,0.00651071063393853,2,2.44107197914958,0.242807965969638,10,2.8698337680988e-06,1.67445911525361e-07,2,3.16422096085887,0.159276564839869,9,2.32498677911832,0.302351623740202,8,0.98594901778943,0.121872103799815,6,1.99110718377384,0.1968,1,0.00660847763616523,0.000963948332369385,1,2.33049498003013,0.3261,8,0.502299344633536,0.0970823916170125,1,7.88782803291075,0.959183673469388,10,1.06605953105624,0.0990990990990991,3,7.52741368863934,1.05424698869347,3.71117930412256,3.35965753467402,0.386723259461555,0.213108230021596,0.396633615275319,0.396801259538262,2,3,9,3,0.684499314128944,0.707133058984911,0.675582990397805,0.686556927297668,0.395747599451303,0.405349794238683,21.2760258101949,2.86479472642505,5.48920773997719,14.7703465678301,1.58007519529747,0.456526584384007,0.46162818858007,1.80110121631768,17,12.5,17,30,0.63443072702332,0.655692729766804,0.536351165980796,0.555555555555556,0.284636488340192,0.298353909465021,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
53075001000,0.047495235,5.0628e-05,1.226565527,38.67,0.010759639,104.9224333,25000,0.523405,0.532540165,53.45566177,157.17,1.98,22.45,6.96,0.8,7.48,14.85,0.8,48,0.0374217503059618,0.00535489203768967,1,10.4744589060895,0.787429361337551,5,10.6473839498502,0.7662700825,9,0.0170208832949573,0.000932560814895674,3,0.363484521559297,0.0921481734706052,3,3.18616913754753,0.65832482124617,10,0.0143127859118862,0.00184777728869014,1,0.0342335736497756,0.00304042641008061,1,1.35940879332842,0.135217349938327,9,0.000196608855226016,1.14715177384384e-05,7,2.00678156895403,0.101014840189985,3,1.70499030468677,0.221724524076148,5,0.934714658183135,0.115539079394501,6,1.50243606092691,0.1485,1,0.105735642178643,0.0154231733179102,2,1.60440393442737,0.2245,6,0.423100823627825,0.0817752208752825,1,8.22348028963035,1,10,0.258438674195451,0.024024024024024,1,7.62224203214457,0.845357073666351,2.50947889232867,2.96887359510786,0.405232500711916,0.186357743975943,0.277299532410012,0.354647136996804,3,3.5,3,2,0.364883401920439,0.361454046639232,0.43278463648834,0.470507544581619,0.113854595336077,0.191358024691358,21.5397700110999,2.29716044964642,3.7117718736408,13.0523100831697,1.65213507016074,0.399220923200503,0.322739364266133,1.60976149761172,21,14,8,27,0.38477366255144,0.398491083676269,0.377229080932785,0.397119341563786,0.161865569272977,0.216735253772291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53077000100,6.187513181,NA,5.210369135,44.47,0.239676676,50.55673333,52000,5.260475,0.807868619,56.7130394,440.96,2.76,72.44,71.94,9,36.95,40.4,17.09,27,0.406728489642267,0.0582011031787558,4,11.1010102511298,0.83453107130592,8,12.5602393705476,0.9039343095,10,0.00828475247159149,0.000453915074924773,2,0.780248275820262,0.197803342937388,5,3.66405331126813,0.757065032345931,10,1.86461971367501,0.240721965673455,10,0.762571043506147,0.0677271138549103,9,5.77467853342497,0.574394348387024,10,NA,NA,NA,5.63027550197856,0.283409708787783,10,2.37665315198762,0.309070548712206,8,4.61734045720145,0.570744516527649,10,4.08743547888533,0.404,9,2.25877765604126,0.329477540003856,9,5.17697198262443,0.7244,10,3.87700679339366,0.749332237517978,10,4.69913159407449,0.571428571428571,7,2.90743508469883,0.27027027027027,10,8.81476518894992,2.2201350853344,5.4133764502614,6.28336729103566,0.493280922069109,0.382757545034626,0.509062471324175,0.797447089782665,6,4.5,10,10,0.997256515775034,0.998628257887517,0.995884773662551,0.995884773662551,0.938957475994513,0.91838134430727,24.8565111396114,6.03296130093712,8.00692865396618,27.6240990469194,1.99492374199699,0.819954230130661,0.592480257499989,3.61965313574832,29,19.5,18,65,0.993141289437586,0.99519890260631,0.988340192043896,0.986282578875171,0.983539094650206,0.972565157750343,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53077000200,3.516476631,NA,4.844155028,31.93,0.190427137,38.17323333,52000,5.260475,0.807868619,56.25563812,258.31,2.42,69.64,82.64,9.4,51.1,43.37,29.85,30,0.406728489642267,0.0582011031787558,4,11.0130298510166,0.827917044663353,8,12.5602393705476,0.9039343095,10,0.00629482359895955,0.000344888436360375,2,0.780248275820262,0.197803342937388,5,2.63083477015497,0.543581886278515,9,1.05969740298482,0.136806685027907,9,0.605875477737258,0.0538103273289037,8,5.36880158161274,0.534022676455492,10,NA,NA,NA,3.29815961746209,0.166018600047561,9,2.08387703906161,0.270996640537514,7,6.38555067288211,0.78931109051591,10,4.38792269107071,0.4337,9,3.94526114879062,0.575477154424523,10,4.9768681511591,0.6964,10,4.44574785028031,0.859256215327717,10,5.2026099791539,0.63265306122449,8,3.03665442179655,0.282282282282282,10,8.78241665869573,1.77840276555523,3.63872238032709,7.36528262064928,0.491554044033925,0.296005166388589,0.375486027698688,0.940522513593404,6,4.5,9,10,0.989711934156379,0.992455418381344,0.987654320987654,0.984224965706447,0.912208504801097,0.893004115226337,24.7665408106256,4.8326046162449,5.3820366565237,32.3806149151333,1.98820068871586,0.634110787545409,0.437015240585075,4.26907980377492,29,18,16,67,0.995884773662551,0.997942386831276,0.993141289437586,0.993141289437586,0.976680384087791,0.962962962962963,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53077000300,2.779825927,NA,9.071066158,22.83,0.150528326,20.36343333,48000,5.260475,0.807868619,56.25563812,330.03,1.56,57.24,50.02,6.6,34.1,26.6,19.35,30,0.406728489642267,0.0582011031787558,4,11.0130298510166,0.827917044663353,8,12.5602393705476,0.9039343095,10,0.00343293194992655,0.000188087642763718,2,0.71850549741123,0.182150725238606,5,1.88105098035195,0.388661899897855,8,0.837706211274914,0.108147674486138,8,0.478930801906871,0.0425358413823757,7,10.0535086211085,1,10,NA,NA,NA,4.21389655278933,0.21211381121016,10,1.3433256946017,0.174692049272116,4,4.26119917701135,0.526722273710226,10,2.69123227075123,0.266,4,2.55748084519593,0.373048004626952,10,4.09069404038407,0.5724,10,2.71188492732307,0.524142182042326,9,5.2026099791539,0.63265306122449,9,2.13211906211247,0.198198198198198,8,8.75918826609682,2.43822602693157,3.75716299507599,5.37878793138934,0.487493249570174,0.359285951976339,0.332345837295321,0.681456016383633,6,4,8,10,0.973936899862826,0.973936899862826,0.948559670781893,0.956104252400549,0.863511659807956,0.847050754458162,24.7019361405676,6.62559830732113,5.55722224739103,23.647220301932,1.97239127022348,0.769672707883184,0.386805860482276,3.09316371980219,29,16.5,14,60,0.974622770919067,0.978737997256516,0.953360768175583,0.959533607681756,0.912894375857339,0.901234567901235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53077000400,0.714592676,NA,2.577863914,15.41,0.119493999,23.82573333,24322.75,2.294786,0.606499011,56.814991,230.27,2.05,14.2,25.42,6.4,7.76,25.99,3.62,35,0.175520393820262,0.0251162158807557,2,11.1206204773193,0.836005292363308,8,11.1612159836422,0.8032495055,10,0.00398929571911238,0.000218570376296364,2,0.353030697389918,0.0894979896364801,3,1.2696888132818,0.26234252638747,7,0.215343959994932,0.0278008544936584,5,0.380189950190032,0.0337662546490404,6,2.85705964789895,0.284185328284318,10,NA,NA,NA,2.94013865167045,0.14799699211394,8,1.76526773970095,0.22956326987682,6,0.969703976938653,0.119864071671301,6,2.62951604198589,0.2599,4,0.478453780858359,0.0697898592635435,5,1.01481228814559,0.142,3,1.4043120301818,0.271419765769468,5,6.04174062095291,0.73469387755102,10,2.06750939356361,0.192192192192192,8,8.08052264850899,0.868902041017287,3.18126178573378,3.32228627373367,0.431419938432548,0.141930443764198,0.324401965482913,0.394324651656871,4,3.5,8,6,0.65363511659808,0.666666666666667,0.545953360768176,0.566529492455418,0.620713305898491,0.627572016460905,22.8143768478908,2.36114118568286,4.7054063913714,14.6060481326268,1.75408757375684,0.304047481907244,0.377560261990759,1.78985976644752,25,14,14,41,0.639917695473251,0.650205761316872,0.495884773662551,0.522633744855967,0.60562414266118,0.619341563786008,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
53077000500,2.29497987,NA,5.273066589,24.14,0.172832247,25.32516667,29286.25,5.260475,0.807868619,56.25563812,297.63,2.2,32.13,40.66,0,13.12,35.54,4.4,31,0.406728489642267,0.0582011031787558,4,11.0130298510166,0.827917044663353,8,12.5602393705476,0.9039343095,10,0.00423024259970778,0.000231771666465669,2,0.429645767548225,0.108920931623457,3,1.98898688855436,0.410963568266939,8,0.691596863377947,0.089284992100514,8,0.549894420875155,0.048838416260283,8,5.84416643962381,0.581306154883409,10,NA,NA,NA,3.8002061358261,0.191289984639214,10,1.89443367187419,0.246360582306831,6,1.63949950740143,0.202656780970034,9,3.59572913167289,0.3554,8,0.581546031982536,0.0848274532485059,6,2.29619146606465,0.3213,8,2.21436938597176,0.42798438463119,8,5.3704361075137,0.653061224489796,9,0,0,1,8.65561638870061,1.6697386147554,3.85006915385162,3.57060929438359,0.46869472457726,0.263835763047568,0.376031903790455,0.450585325538541,5,4.5,9,9,0.888203017832647,0.886145404663923,0.822359396433471,0.843621399176955,0.849794238683128,0.833333333333333,24.4138737213543,4.53732230621564,5.69463980770029,15.697771630607,1.89920516063203,0.565196565755573,0.437650566946045,2.04522984333953,27,17,16,49,0.853909465020576,0.851851851851852,0.779149519890261,0.794238683127572,0.808641975308642,0.803840877914952,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
53077000600,4.365527024,NA,6.0099853,28.31,0.198967883,30.139,35703.48,5.260475,0.807868619,56.25563812,295.41,2.93,63.54,86.72,7.9,47.96,46.65,33.5,29,0.406728489642267,0.0582011031787558,4,11.0130298510166,0.827917044663353,8,12.5602393705476,0.9039343095,10,0.00500378690716574,0.000274153550955446,2,0.528700170020673,0.134032543592247,4,2.33256913069487,0.481954375212802,9,1.31556047016223,0.16983854671127,9,0.633049275781507,0.0562237456322679,8,6.66089718384408,0.66254453394099,10,NA,NA,NA,3.77186068133048,0.189863166892687,10,2.52304120845062,0.328107502799552,8,5.99317045540951,0.740809391411801,10,4.71977388836635,0.4665,10,4.42768001623067,0.645845382687488,10,4.54092766118106,0.6354,10,4.66261359907447,0.901171152660777,10,5.03478385079409,0.612244897959184,8,2.55208190768008,0.237237237237237,9,8.69150919239518,2.0133468255881,4.25589825006963,7.26302051673822,0.475155759120046,0.319891416818004,0.445043401614059,0.933941459363486,5,4.5,10,10,0.993827160493827,0.995884773662551,0.99519890260631,0.99039780521262,0.912208504801097,0.877229080932785,24.5137016681342,5.47103803024134,6.2949018897811,31.9310313787363,1.92435915448531,0.685280600748665,0.517970669692239,4.23920806195649,28,18,18,67,0.997942386831276,0.999314128943759,0.99519890260631,0.993827160493827,0.98079561042524,0.964334705075446,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53077000700,3.882503476,NA,4.720125827,38.71,0.297290669,110.5046667,28552.7,5.260475,0.807868619,56.7130394,271.34,2.73,54.32,64.45,6.4,25.25,38.35,18.82,30,0.406728489642267,0.0582011031787558,4,11.1010102511298,0.83453107130592,8,12.5602393705476,0.9039343095,10,0.0179179033148572,0.000981707836600677,3,0.418322913772739,0.106050437195222,3,3.18946489046974,0.659005788219271,10,1.17000033906858,0.151046768085542,9,0.945879505121184,0.0840075026214293,9,5.23133938920849,0.520349619855567,10,NA,NA,NA,3.46452955983958,0.174393120424703,9,2.35081996555297,0.305711086226204,8,3.15528678063157,0.390021624961384,10,3.88002848057556,0.3835,9,2.48743098225258,0.362830152303837,10,3.88201433042738,0.5432,10,3.47888805357301,0.672385453051161,10,5.2026099791539,0.63265306122449,9,2.06750939356361,0.192192192192192,8,8.68809970510742,1.93875453028777,3.93167936562107,5.49400708235965,0.469848913236854,0.330125729235808,0.412508317090798,0.69987809646897,5,4.5,10,10,0.967764060356653,0.97119341563786,0.963648834019204,0.967078189300412,0.912208504801097,0.877229080932785,24.5042189284072,5.268342061934,5.81534952539255,24.1537680001776,1.9036986290165,0.707204839390905,0.480104206650907,3.17678248373306,28,19,17,66,0.969821673525377,0.973251028806584,0.95679012345679,0.960219478737997,0.976680384087791,0.962962962962963,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53077000800,1.81287184,NA,3.857568002,40.52,0.181395699,22.4264,16286.17,5.260475,0.807868619,56.7130394,181.46,1.33,21.43,28.74,8.4,8.99,25.91,6.59,34,0.406728489642267,0.0582011031787558,4,11.1010102511298,0.83453107130592,8,12.5602393705476,0.9039343095,10,0.00376443410520655,0.000206250385243671,2,0.228980502863304,0.0580496110500594,2,3.33859771019979,0.689819543752128,10,0.546312625500374,0.0705288312239725,7,0.577140461819309,0.0512582507567989,8,4.2753621778424,0.42526070638322,10,NA,NA,NA,2.316921699449,0.116626283011228,5,1.1452712652694,0.148936170212766,3,1.12340705575754,0.138863144887241,7,2.62142211034453,0.2591,4,0.870997352446572,0.127048390206285,7,1.53150896725071,0.2143,5,1.58078121792607,0.305527018697349,6,5.87391449259311,0.714285714285714,9,2.71360607905224,0.252252252252252,9,8.61493344342048,1.60768784466127,2.34074195880133,3.71114878405054,0.457320276431739,0.288687030432694,0.228172799038995,0.443127087717982,5,4.5,3,8,0.762002743484225,0.724965706447188,0.703017832647462,0.731138545953361,0.578189300411523,0.623456790123457,24.3007230482881,4.36870648768094,3.46219296471839,16.3156372753708,1.85492234541998,0.61843366605806,0.265562453223994,2.01137652032884,26,17.5,8,47,0.808641975308642,0.799039780521262,0.713991769547325,0.730452674897119,0.681069958847737,0.695473251028807,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0
53077000901,0.300316958,NA,1.868785363,9.72,0.119516638,24.9038,9571.18,2.934819,0.639639101,56.57048035,205.29,1.82,20.02,28.71,3.5,5.99,27.81,5.42,34,0.22541800992001,0.0322563508281494,3,11.0735892472822,0.832469666154541,8,11.3914580813184,0.8198195505,10,0.00416253236410419,0.00022806187588682,2,0.125329967966087,0.0317728182197722,1,0.800867960097284,0.165474974463739,5,0.0905011276512881,0.0116836742549208,4,0.38026197991834,0.0337726519095337,6,2.07118429418051,0.20601606585703,10,NA,NA,NA,2.6211884474809,0.131942078912019,7,1.56721331036865,0.203807390817469,5,0.748521497662698,0.0925239419215323,5,2.81365298682676,0.2781,4,0.716358975760306,0.104491999228841,6,1.4307423949771,0.2002,5,1.579186616832,0.305218820628724,6,5.87391449259311,0.714285714285714,9,1.1306691996051,0.105105105105105,4,8.08252927510415,0.615079502290148,2.83172192735164,3.25109096246781,0.421777155086527,0.0973162553104369,0.288477890432117,0.396542254934209,4,3,7,6,0.537037037037037,0.539780521262003,0.399862825788752,0.420438957475995,0.554183813443073,0.572702331961591,22.8199578388508,1.67140768092371,4.18840175784955,14.2930461642571,1.71654644757835,0.208473683242611,0.335749469729488,1.79992558116992,24,12.5,12,39,0.552126200274348,0.563786008230453,0.41838134430727,0.439643347050754,0.5,0.516460905349794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53077000902,0.185413834,NA,0.711689473,3.13,0.121045097,15.44776667,7837.86,2.934819,0.639639101,56.57048035,233.83,2.83,31.48,38.23,4.3,12.16,32.99,5.64,33,0.22541800992001,0.0322563508281494,3,11.0735892472822,0.832469666154541,8,11.3914580813184,0.8198195505,10,0.00264302384519294,0.000144809198685479,1,0.0985749697981018,0.0249900693923587,1,0.257892666163014,0.0532856656452162,2,0.0558748369419377,0.00721342828336704,3,0.385125025392929,0.0342045592542249,6,0.788769051810688,0.0784570920996253,8,NA,NA,NA,2.98559352464543,0.150285042193957,8,2.4369305870018,0.316909294512878,8,1.51953612881109,0.187828236021007,8,3.33773506060463,0.3299,7,0.745436277359433,0.108733371891267,6,2.24973879090305,0.3148,8,2.08520669735171,0.403020341072529,8,5.70608836423331,0.693877551020408,9,1.38910787380055,0.129129129129129,5,8.07236327098597,0.273730387515832,3.66609540256429,3.87428553999393,0.420013559486127,0.0404160252640619,0.401416082007837,0.477476140725549,4,2,9,9,0.714677640603567,0.742112482853224,0.604252400548697,0.546639231824417,0.728395061728395,0.638545953360768,22.7916833321639,0.743830790154285,5.42252411164722,17.0328491930638,1.70968044607373,0.0865803726412167,0.467194336706835,2.16728862913434,23,9.5,16,51,0.705761316872428,0.729766803840878,0.592592592592593,0.576131687242798,0.697530864197531,0.626200274348423,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
53077001000,1.666913388,NA,3.503147312,32.37,0.20440046,30.47193333,14800.59,4.697316,0.754920732,56.7130394,204.6,1.72,27.82,46.08,4.9,15.5,34.93,9.17,31,0.3628240478633,0.0519185657832789,4,11.1010102511298,0.83453107130592,8,12.1923818128161,0.877460366,10,0.00505728661613558,0.000277084757951526,2,0.206049543676081,0.05223630709982,1,2.66708805229929,0.551072522982635,9,0.502327748375199,0.0648503939513077,7,0.650333919331126,0.0577588668928972,8,3.88255592989416,0.386189148109176,10,NA,NA,NA,2.61237837378632,0.131498608531342,7,1.48110268891982,0.192609182530795,4,1.93690871682334,0.23941921532283,9,3.53401290290754,0.3493,7,1.2119947984727,0.176788124156545,8,1.98817449691623,0.2782,7,2.50246065030126,0.483665502362852,9,5.3704361075137,0.653061224489796,9,1.58293687944714,0.147147147147147,6,8.45910588776752,1.41722763982056,2.76754732583608,4.12314351414872,0.447431467111119,0.24737575650823,0.27847529264469,0.512790257881446,4,4,5,10,0.811385459533608,0.806584362139918,0.758573388203018,0.783950617283951,0.685871056241427,0.683813443072702,23.8673229421014,3.85115282494989,4.09348106270614,18.1269245523819,1.81642339494697,0.529935465968008,0.324107791062137,2.32758121347917,25,17,11,55,0.844993141289438,0.847050754458162,0.789437585733882,0.805898491083676,0.796296296296296,0.784636488340192,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0
53077001100,1.250146775,NA,2.634608877,11.05,0.224984912,112.398,13214.39,4.697316,0.754920732,56.7130394,203.08,1.34,24.27,45.39,3.1,13.61,25.74,4.39,34,0.3628240478633,0.0519185657832789,4,11.1010102511298,0.83453107130592,8,12.1923818128161,0.877460366,10,0.0182221467516226,0.000998377095322446,3,0.18156544489798,0.0460292615513677,1,0.910451744760801,0.188117126319374,5,0.376734279744273,0.048636306744755,6,0.715826762871906,0.0635755593951119,8,2.91995037813818,0.290440928454311,10,NA,NA,NA,2.59297067521273,0.130521688272458,7,1.15388232741428,0.150055991041433,3,1.70073081522359,0.210225517454433,9,2.60422250560664,0.2574,3,0.580224336455303,0.084634663582032,6,1.73447142487983,0.2427,6,2.46578482513754,0.476576946784467,9,5.87391449259311,0.714285714285714,9,1.00144986250737,0.0930930930930931,3,8.45503609344964,0.905827395732785,2.53319677039525,3.63043723418694,0.446022400972487,0.137886748003689,0.241073968325322,0.458006720603935,5,4,4,8,0.664609053497942,0.655692729766804,0.52880658436214,0.551440329218107,0.600137174211248,0.638545953360768,23.8560037034588,2.46148158275758,3.74685300262701,15.9607982624034,1.81093764173589,0.295384960456776,0.280577679313891,2.07891593519974,26,14.5,10,45,0.707818930041152,0.711934156378601,0.60562414266118,0.62962962962963,0.632373113854595,0.6440329218107,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
53077001201,1.944846064,NA,3.466000677,28.74,0.358703593,168.1833333,16029.46,4.697316,0.754920732,56.7130394,275.57,2.58,48.94,68.67,12.2,31.4,37.4,17.67,32,0.3628240478633,0.0519185657832789,4,11.1010102511298,0.83453107130592,8,12.1923818128161,0.877460366,10,0.0271864012356592,0.00148952155132386,3,0.225018005701958,0.0570450651776958,2,2.36799847460863,0.489274770173647,9,0.586083327003363,0.0756632194168029,7,1.14127489494812,0.101361381877961,9,3.84138612595791,0.382094079861081,10,NA,NA,NA,3.51853914205423,0.177111786671466,10,2.22165403337973,0.288913773796193,7,3.92380217472599,0.485016991041087,10,3.78391304233444,0.374,8,2.33543599662078,0.340659340659341,10,3.49752911139757,0.4894,10,3.70319527413952,0.715738648037806,10,5.5382622358735,0.673469387755102,9,3.94118978148063,0.366366366366366,10,8.47388238371317,1.46036418307632,3.88086717126588,6.0784781566415,0.448978066362073,0.244696892165133,0.400411862688782,0.758892247410398,5,4.5,9,10,0.96639231824417,0.968449931412894,0.946502057613169,0.946502057613169,0.878600823045268,0.8559670781893,23.9084205187468,3.96837141125901,5.74019317543396,26.7233276165724,1.82244458981822,0.524196725664746,0.466025560467658,3.4446507338597,27,17.5,17,67,0.973251028806584,0.977366255144033,0.955418381344307,0.949245541838134,0.970507544581619,0.948559670781893,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53077001202,2.569472074,NA,4.611839113,32.46,0.556064531,287.1503333,29854.44,4.697316,0.754920732,56.7130394,223.46,2.32,57.3,69.63,15.1,40.5,36.15,26.14,33,0.3628240478633,0.0519185657832789,4,11.1010102511298,0.83453107130592,8,12.1923818128161,0.877460366,10,0.0463034415062133,0.00253692915903498,4,0.438416174864282,0.111144346836025,3,2.67450349637426,0.552604698672114,9,0.774315648753655,0.0999639678014175,8,1.76921140904602,0.157131041827843,10,5.11132467497444,0.508412024856935,10,NA,NA,NA,2.8531870547717,0.143620132269861,8,1.99776641761278,0.25979843225084,7,5.06095503428034,0.625579240037071,10,3.65744536043824,0.3615,8,3.45491210818716,0.503952188162714,10,4.09498197962976,0.573,10,3.75422250914991,0.72560098623382,10,5.70608836423331,0.693877551020408,9,4.87802997543914,0.453453453453454,10,8.55748244799754,1.90060592213251,3.27966420379083,6.96177388457332,0.463143000421708,0.307649617823555,0.34661956889418,0.867353832880317,6,4.5,8,10,0.979423868312757,0.982167352537723,0.974622770919067,0.975308641975309,0.878600823045268,0.872427983539095,24.1409357281796,5.16467761457419,4.85095347238448,30.6066353313579,1.87759127908426,0.659055866579155,0.403418564520701,3.93696341890747,29,18.5,15,67,0.987654320987654,0.989711934156379,0.981481481481482,0.98079561042524,0.973936899862826,0.960905349794239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
